GEO.id,EMPSZES.id,ESTAB
8610000US01070,220,1
8610000US01070,230,0
8610000US01070,241,0
8610000US01070,242,0
8610000US01070,251,0
8610000US01070,252,0
8610000US01070,254,0
8610000US01070,260,0
8610000US01073,1,1
8610000US01073,212,1
8610000US01073,220,0
8610000US01073,230,0
8610000US01073,241,0
8610000US01073,242,0
8610000US01073,251,0
8610000US01073,252,0
8610000US01073,254,0
8610000US01073,260,0
8610000US01075,1,1
8610000US01075,212,0
8610000US01075,220,0
8610000US01075,230,0
8610000US01075,241,0
8610000US01075,242,0
8610000US01075,251,0
8610000US01075,252,0
8610000US01075,254,0
8610000US01075,260,1
8610000US01075,1,1
8610000US01075,212,0
8610000US01075,220,0
8610000US01075,230,1
8610000US01075,241,0
8610000US01075,242,0
8610000US01075,251,0
8610000US01075,252,0
8610000US01075,254,0
8610000US01075,260,0
8610000US01082,1,1
8610000US01082,212,1
8610000US01082,220,0
8610000US01082,230,0
8610000US01082,241,0
8610000US01082,242,0
8610000US01082,251,0
8610000US01082,252,0
8610000US01082,254,0
8610000US01082,260,0
8610000US01085,1,3
8610000US01085,212,2
8610000US01085,220,1
8610000US01085,230,0
8610000US01085,241,0
8610000US01085,242,0
8610000US01085,251,0
8610000US01085,252,0
8610000US01085,254,0
8610000US01085,260,0
8610000US01089,1,2
8610000US01089,212,2
8610000US01089,220,0
8610000US01089,230,0
8610000US01089,241,0
8610000US01089,242,0
8610000US01089,251,0
8610000US01089,252,0
8610000US01089,254,0
8610000US01089,260,0
8610000US01095,1,1
8610000US01095,212,1
8610000US01095,220,0
8610000US01095,230,0
8610000US01095,241,0
8610000US01095,242,0
8610000US01095,251,0
8610000US01095,252,0
8610000US01095,254,0
8610000US01095,260,0
8610000US01096,1,1
8610000US01096,212,0
8610000US01096,220,1
8610000US01096,230,0
8610000US01096,241,0
8610000US01096,242,0
8610000US01096,251,0
8610000US01096,252,0
8610000US01096,254,0
8610000US01096,260,0
8610000US01103,1,1
8610000US01103,212,0
8610000US01103,220,1
8610000US01103,230,0
8610000US01103,241,0
8610000US01103,242,0
8610000US01103,251,0
8610000US01103,252,0
8610000US01103,254,0
8610000US01103,260,0
8610000US01103,1,1
8610000US01103,212,0
8610000US01103,220,0
8610000US01103,230,1
8610000US01103,241,0
8610000US01103,242,0
8610000US01103,251,0
8610000US01103,252,0
8610000US01103,254,0
8610000US01103,260,0
